NO_OF_FRAMES	14180
NO_OF_CAMERAS	2
NO_OF_BODIES	1
FREQUENCY	20
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-05-13, 11:12:26	4529.38133216
DATA_INCLUDED	6D
BODY_NAMES	New Body #1
 X	 Y	 Z	 Roll	 Pitch	 Yaw	 Residual	 Rot[0]	 Rot[1]	 Rot[2]	 Rot[3]	 Rot[4]	 Rot[5]	 Rot[6]	 Rot[7]	 Rot[8]
83.58026	166.62003	-176.57025	-1.13658	-0.70987	-4.21093	2.26290	0.99722	-0.07317	0.01381	0.07342	0.99712	-0.01887	-0.01239	0.01983	0.99973	
83.49152	166.16055	-176.00974	-1.10175	-0.73015	-4.19950	2.43776	0.99723	-0.07297	0.01411	0.07322	0.99715	-0.01824	-0.01274	0.01923	0.99973	
83.75400	166.19525	-175.08673	-1.09688	-0.77406	-4.19220	2.36971	0.99723	-0.07283	0.01487	0.07310	0.99716	-0.01810	-0.01351	0.01914	0.99973	
83.64517	167.32654	-174.78342	-0.99004	-0.78337	-4.17149	2.36470	0.99726	-0.07250	0.01489	0.07274	0.99722	-0.01624	-0.01367	0.01728	0.99976	
83.55807	167.16473	-174.33084	-1.06923	-0.80798	-4.19413	2.38107	0.99722	-0.07286	0.01543	0.07313	0.99717	-0.01758	-0.01410	0.01866	0.99973	
83.32925	166.99403	-174.00262	-1.16460	-0.80675	-4.25179	2.34523	0.99715	-0.07384	0.01555	0.07413	0.99706	-0.01923	-0.01408	0.02032	0.99969	
83.41452	165.31862	-173.55423	-1.46100	-0.83956	-4.28261	2.42427	0.99710	-0.07428	0.01651	0.07467	0.99691	-0.02433	-0.01465	0.02549	0.99957	
83.29974	165.92377	-173.72592	-1.51506	-0.82861	-4.29718	2.39235	0.99708	-0.07452	0.01640	0.07492	0.99687	-0.02528	-0.01446	0.02644	0.99955	
83.80267	165.95264	-173.54602	-1.60320	-0.88553	-4.32754	2.37875	0.99703	-0.07500	0.01752	0.07545	0.99679	-0.02673	-0.01545	0.02797	0.99949	
83.10770	165.22972	-174.46948	-1.82659	-0.78952	-4.35243	2.43815	0.99702	-0.07541	0.01615	0.07588	0.99664	-0.03074	-0.01378	0.03187	0.99940	
83.42630	165.36118	-174.38083	-1.91836	-0.80989	-4.36374	2.29475	0.99700	-0.07557	0.01663	0.07608	0.99658	-0.03230	-0.01413	0.03347	0.99934	
83.15714	164.45345	-175.23981	-2.18403	-0.73262	-4.21268	2.51819	0.99722	-0.07292	0.01554	0.07345	0.99661	-0.03707	-0.01279	0.03811	0.99919	
82.99997	164.41046	-175.80066	-2.11217	-0.71682	-4.24391	2.44382	0.99718	-0.07349	0.01520	0.07400	0.99661	-0.03583	-0.01251	0.03685	0.99924	
83.00464	163.98489	-176.05789	-2.15506	-0.68977	-4.26091	2.38028	0.99716	-0.07379	0.01479	0.07429	0.99656	-0.03661	-0.01204	0.03760	0.99922	
82.92511	163.70461	-176.31647	-2.17417	-0.66448	-4.20991	2.43142	0.99723	-0.07292	0.01434	0.07341	0.99662	-0.03698	-0.01160	0.03793	0.99921	
83.16129	163.67201	-176.47253	-2.08931	-0.68187	-4.19098	2.40126	0.99726	-0.07260	0.01453	0.07308	0.99669	-0.03549	-0.01190	0.03645	0.99926	
82.99625	163.85678	-176.50470	-1.98336	-0.65895	-4.15667	2.34974	0.99730	-0.07204	0.01397	0.07248	0.99680	-0.03369	-0.01150	0.03461	0.99933	
82.99988	163.35808	-176.53351	-1.93654	-0.67541	-4.15717	2.40626	0.99730	-0.07205	0.01420	0.07249	0.99683	-0.03285	-0.01179	0.03379	0.99936	
83.16635	163.58112	-176.17465	-1.85625	-0.69180	-4.14215	2.41084	0.99732	-0.07180	0.01438	0.07223	0.99689	-0.03144	-0.01207	0.03239	0.99940	
83.27634	164.83771	-175.91339	-1.65396	-0.71817	-4.11072	2.32008	0.99735	-0.07129	0.01457	0.07168	0.99704	-0.02789	-0.01253	0.02886	0.99950	
83.27103	164.42368	-175.70224	-1.61147	-0.73659	-4.12900	2.32645	0.99732	-0.07161	0.01484	0.07200	0.99704	-0.02712	-0.01286	0.02812	0.99952	
83.90826	166.02710	-175.15640	-1.27433	-0.85157	-4.25292	2.34326	0.99714	-0.07381	0.01647	0.07415	0.99702	-0.02108	-0.01486	0.02224	0.99964	
83.09671	165.71104	-175.84009	-1.31341	-0.76059	-4.24528	2.30226	0.99717	-0.07370	0.01493	0.07402	0.99702	-0.02188	-0.01327	0.02292	0.99965	
83.60242	164.19240	-174.99249	-1.54698	-0.81734	-4.20583	2.28646	0.99721	-0.07293	0.01620	0.07333	0.99697	-0.02588	-0.01426	0.02699	0.99953	
83.75140	164.60799	-174.92700	-1.41333	-0.85025	-4.30562	2.37766	0.99707	-0.07469	0.01664	0.07507	0.99690	-0.02348	-0.01484	0.02466	0.99959	
83.38501	164.46524	-175.26266	-1.61778	-0.77728	-4.15961	2.31701	0.99727	-0.07212	0.01557	0.07253	0.99700	-0.02717	-0.01357	0.02823	0.99951	
83.59323	164.38452	-175.15387	-1.60883	-0.80192	-4.19387	2.32107	0.99722	-0.07271	0.01601	0.07312	0.99696	-0.02698	-0.01400	0.02807	0.99951	
83.95532	164.49268	-174.76416	-1.56802	-0.85547	-4.30010	2.39848	0.99707	-0.07454	0.01693	0.07497	0.99684	-0.02617	-0.01493	0.02736	0.99951	
83.42651	163.58386	-175.17636	-1.84539	-0.75982	-4.19235	2.38300	0.99724	-0.07264	0.01557	0.07310	0.99684	-0.03115	-0.01326	0.03220	0.99939	
83.86780	163.88400	-174.74902	-1.81598	-0.79675	-4.20983	2.38937	0.99721	-0.07293	0.01619	0.07340	0.99683	-0.03058	-0.01391	0.03169	0.99940	
84.03134	163.77971	-174.74866	-1.83944	-0.80584	-4.23953	2.47882	0.99717	-0.07344	0.01639	0.07392	0.99678	-0.03097	-0.01406	0.03210	0.99939	
84.02158	164.43654	-174.53381	-1.78197	-0.79436	-4.26618	2.34478	0.99713	-0.07392	0.01613	0.07438	0.99678	-0.02998	-0.01386	0.03109	0.99942	
83.60788	163.88849	-174.68655	-1.84544	-0.73881	-4.27732	2.33705	0.99713	-0.07413	0.01525	0.07458	0.99673	-0.03115	-0.01289	0.03220	0.99940	
83.72159	163.36156	-174.84869	-1.88337	-0.74587	-4.29360	2.44778	0.99711	-0.07440	0.01543	0.07486	0.99669	-0.03180	-0.01302	0.03286	0.99938	
83.75018	162.88333	-174.69656	-1.90369	-0.73778	-4.29244	2.39152	0.99711	-0.07438	0.01532	0.07484	0.99668	-0.03216	-0.01288	0.03322	0.99937	
83.76422	162.76593	-175.01956	-1.86249	-0.73845	-4.31735	2.40205	0.99708	-0.07482	0.01529	0.07527	0.99667	-0.03144	-0.01289	0.03250	0.99939	
83.83057	162.16431	-175.02606	-1.86840	-0.74243	-4.31533	2.41906	0.99708	-0.07478	0.01537	0.07524	0.99667	-0.03154	-0.01296	0.03260	0.99938	
83.78342	162.04761	-175.35532	-1.84465	-0.71885	-4.30656	2.42793	0.99710	-0.07465	0.01492	0.07509	0.99669	-0.03116	-0.01255	0.03219	0.99940	
83.69592	162.17305	-175.85645	-1.77018	-0.70942	-4.28421	2.28680	0.99713	-0.07429	0.01465	0.07470	0.99676	-0.02988	-0.01238	0.03089	0.99945	
83.84204	162.42102	-176.10931	-1.72795	-0.70043	-4.27490	2.26491	0.99714	-0.07414	0.01443	0.07454	0.99679	-0.02916	-0.01222	0.03015	0.99947	
84.08383	162.12187	-175.99423	-1.71510	-0.73031	-4.27374	2.30436	0.99714	-0.07411	0.01494	0.07452	0.99680	-0.02890	-0.01275	0.02993	0.99947	
84.13708	162.09613	-176.29202	-1.71290	-0.72874	-4.26215	2.37701	0.99715	-0.07391	0.01490	0.07431	0.99682	-0.02886	-0.01272	0.02989	0.99947	
84.38214	161.00122	-176.08401	-1.81383	-0.75277	-4.24324	2.42460	0.99717	-0.07354	0.01544	0.07398	0.99679	-0.03059	-0.01314	0.03165	0.99941	
83.98096	162.42520	-176.51639	-1.68718	-0.69952	-4.25820	2.33931	0.99717	-0.07386	0.01436	0.07425	0.99683	-0.02846	-0.01221	0.02944	0.99949	
84.35159	162.09821	-176.01410	-1.70998	-0.75122	-4.27330	2.33146	0.99713	-0.07409	0.01529	0.07451	0.99681	-0.02878	-0.01311	0.02984	0.99947	
84.59787	162.55280	-175.59274	-1.67121	-0.77586	-4.32224	2.44768	0.99706	-0.07494	0.01569	0.07536	0.99676	-0.02806	-0.01354	0.02916	0.99948	
85.04886	162.79373	-174.91043	-1.66923	-0.83642	-4.34344	2.42913	0.99702	-0.07528	0.01676	0.07573	0.99674	-0.02794	-0.01460	0.02913	0.99947	
85.05588	163.17870	-174.53305	-1.63764	-0.83492	-4.37779	2.38805	0.99698	-0.07589	0.01670	0.07632	0.99671	-0.02738	-0.01457	0.02858	0.99949	
84.88025	162.08881	-174.49393	-1.75265	-0.81736	-4.39279	2.44430	0.99696	-0.07612	0.01656	0.07659	0.99663	-0.02940	-0.01427	0.03058	0.99943	
84.99286	162.51987	-174.28629	-1.73364	-0.81961	-4.38116	2.37801	0.99698	-0.07592	0.01657	0.07638	0.99665	-0.02907	-0.01430	0.03025	0.99944	
85.23792	162.38904	-174.25009	-1.73370	-0.82684	-4.37314	2.37230	0.99698	-0.07578	0.01669	0.07624	0.99667	-0.02907	-0.01443	0.03025	0.99944	
85.52414	163.34024	-174.12839	-1.60307	-0.85315	-4.43498	2.35512	0.99690	-0.07688	0.01700	0.07732	0.99665	-0.02674	-0.01489	0.02797	0.99950	
85.40515	162.97842	-174.46335	-1.59298	-0.82682	-4.43821	2.33091	0.99690	-0.07695	0.01653	0.07738	0.99665	-0.02660	-0.01443	0.02780	0.99951	
85.20441	161.97610	-175.13861	-1.75929	-0.77341	-4.35232	2.48078	0.99703	-0.07544	0.01578	0.07588	0.99668	-0.02959	-0.01350	0.03070	0.99944	
85.58145	163.37115	-175.21478	-1.59186	-0.79398	-4.37140	2.40711	0.99700	-0.07581	0.01593	0.07621	0.99674	-0.02664	-0.01386	0.02778	0.99952	
84.99597	162.80519	-175.94345	-1.65195	-0.71532	-4.33375	2.38302	0.99706	-0.07518	0.01462	0.07556	0.99675	-0.02780	-0.01248	0.02883	0.99951	
85.92691	162.69710	-175.46317	-1.65584	-0.79700	-4.33295	2.42450	0.99705	-0.07512	0.01605	0.07554	0.99676	-0.02776	-0.01391	0.02889	0.99949	
85.70746	162.54254	-175.78723	-1.62825	-0.77634	-4.32260	2.44284	0.99706	-0.07496	0.01565	0.07537	0.99678	-0.02731	-0.01355	0.02841	0.99950	
85.23984	162.93437	-176.59140	-1.65646	-0.69262	-4.30601	2.43103	0.99710	-0.07470	0.01422	0.07508	0.99679	-0.02792	-0.01209	0.02890	0.99951	
85.45309	163.49379	-176.19254	-1.60981	-0.72460	-4.31185	2.31911	0.99709	-0.07480	0.01472	0.07518	0.99680	-0.02706	-0.01265	0.02809	0.99953	
85.74777	163.87979	-176.01364	-1.59886	-0.75094	-4.29395	2.32951	0.99711	-0.07448	0.01515	0.07487	0.99683	-0.02684	-0.01311	0.02790	0.99952	
85.94934	163.71599	-175.55444	-1.60715	-0.78583	-4.30973	2.37949	0.99708	-0.07474	0.01578	0.07514	0.99681	-0.02694	-0.01371	0.02804	0.99951	
86.08813	162.10675	-174.85614	-1.93673	-0.78013	-4.19503	2.40831	0.99723	-0.07265	0.01604	0.07314	0.99678	-0.03271	-0.01362	0.03379	0.99934	
85.89371	163.18524	-175.13263	-1.90093	-0.75701	-4.16386	2.36025	0.99727	-0.07213	0.01558	0.07260	0.99684	-0.03213	-0.01321	0.03317	0.99936	
86.33478	163.33936	-174.43814	-1.90740	-0.80926	-4.19338	2.43996	0.99722	-0.07261	0.01651	0.07312	0.99680	-0.03216	-0.01412	0.03328	0.99935	
86.09973	164.52063	-174.68069	-1.81859	-0.79463	-4.18363	2.39618	0.99724	-0.07248	0.01614	0.07295	0.99687	-0.03064	-0.01387	0.03173	0.99940	
86.37030	164.41776	-174.44592	-1.75820	-0.82852	-4.29689	2.39223	0.99708	-0.07445	0.01671	0.07492	0.99675	-0.02951	-0.01446	0.03068	0.99942	
86.02255	165.24048	-174.43637	-1.65825	-0.80016	-4.32519	2.36348	0.99705	-0.07498	0.01610	0.07541	0.99676	-0.02780	-0.01396	0.02894	0.99948	
86.22897	165.17630	-174.05606	-1.66541	-0.82317	-4.34377	2.33513	0.99702	-0.07529	0.01652	0.07573	0.99674	-0.02789	-0.01437	0.02906	0.99947	
86.40594	164.98264	-174.15967	-1.69938	-0.84317	-4.34707	2.41524	0.99702	-0.07533	0.01691	0.07579	0.99672	-0.02846	-0.01472	0.02965	0.99945	
86.18130	164.96915	-174.54120	-1.66388	-0.81964	-4.35654	2.40261	0.99701	-0.07552	0.01646	0.07595	0.99672	-0.02787	-0.01430	0.02903	0.99948	
86.13730	164.69534	-174.80762	-1.68577	-0.80310	-4.34811	2.42483	0.99702	-0.07537	0.01620	0.07581	0.99672	-0.02827	-0.01402	0.02942	0.99947	
86.15802	164.07556	-174.71994	-1.81740	-0.77850	-4.23974	2.33098	0.99717	-0.07346	0.01589	0.07392	0.99679	-0.03062	-0.01359	0.03171	0.99940	
85.89600	164.38559	-175.48114	-1.80518	-0.72816	-4.23434	2.33527	0.99719	-0.07340	0.01499	0.07383	0.99681	-0.03048	-0.01271	0.03150	0.99942	
86.52310	164.20258	-175.41342	-1.77708	-0.79615	-4.19783	2.41359	0.99722	-0.07274	0.01612	0.07319	0.99687	-0.02991	-0.01389	0.03101	0.99942	
86.25092	163.80078	-176.13699	-1.77414	-0.74988	-4.19636	2.40123	0.99723	-0.07274	0.01531	0.07317	0.99687	-0.02992	-0.01309	0.03096	0.99944	
86.14844	164.00781	-176.76172	-1.74720	-0.72744	-4.18095	2.42058	0.99726	-0.07249	0.01488	0.07290	0.99690	-0.02948	-0.01270	0.03049	0.99945	
85.52396	164.29190	-177.59109	-1.71542	-0.64039	-4.15335	2.41983	0.99731	-0.07206	0.01331	0.07242	0.99695	-0.02905	-0.01118	0.02993	0.99949	
85.90234	164.71494	-177.42862	-1.66507	-0.68362	-4.16276	2.40233	0.99729	-0.07221	0.01400	0.07258	0.99697	-0.02811	-0.01193	0.02905	0.99951	
85.84854	164.36057	-177.59323	-1.68842	-0.67785	-4.16213	2.47994	0.99729	-0.07220	0.01393	0.07257	0.99695	-0.02853	-0.01183	0.02946	0.99950	
85.93613	164.21475	-177.60129	-1.70117	-0.69126	-4.14744	2.46710	0.99731	-0.07193	0.01417	0.07232	0.99697	-0.02874	-0.01206	0.02968	0.99949	
85.61966	164.27792	-177.20853	-1.71450	-0.65947	-4.14119	2.47860	0.99732	-0.07184	0.01364	0.07221	0.99697	-0.02901	-0.01151	0.02992	0.99949	
85.91434	165.42598	-176.74045	-1.58466	-0.71499	-4.18838	2.37896	0.99725	-0.07266	0.01446	0.07303	0.99697	-0.02667	-0.01248	0.02765	0.99954	
86.44901	164.16217	-175.02567	-1.78165	-0.79102	-4.19494	2.36697	0.99723	-0.07269	0.01604	0.07314	0.99687	-0.03000	-0.01381	0.03109	0.99942	
86.35452	164.27231	-174.25662	-1.78157	-0.81764	-4.18387	2.47345	0.99723	-0.07248	0.01649	0.07295	0.99689	-0.02997	-0.01427	0.03109	0.99941	
86.16599	165.27428	-173.56473	-1.77367	-0.81016	-4.19531	2.35612	0.99722	-0.07269	0.01636	0.07315	0.99687	-0.02983	-0.01414	0.03095	0.99942	
86.11215	165.85361	-172.84357	-1.74972	-0.83084	-4.20618	2.33551	0.99720	-0.07287	0.01669	0.07334	0.99687	-0.02939	-0.01450	0.03053	0.99943	
86.33881	166.21062	-171.91525	-1.76133	-0.87027	-4.23072	2.32744	0.99716	-0.07327	0.01741	0.07376	0.99684	-0.02953	-0.01519	0.03073	0.99941	
85.95685	165.26282	-171.69049	-1.83980	-0.83529	-4.27065	2.41004	0.99712	-0.07396	0.01692	0.07446	0.99674	-0.03093	-0.01458	0.03210	0.99938	
86.00537	165.85208	-171.84848	-1.82442	-0.83480	-4.25949	2.31024	0.99713	-0.07377	0.01689	0.07427	0.99677	-0.03067	-0.01457	0.03183	0.99939	
85.64185	165.60059	-172.40311	-1.83537	-0.79096	-4.26649	2.39296	0.99713	-0.07392	0.01614	0.07439	0.99675	-0.03091	-0.01380	0.03202	0.99939	
85.95547	165.46744	-173.06714	-1.82142	-0.81590	-4.26737	2.36082	0.99713	-0.07392	0.01656	0.07440	0.99676	-0.03064	-0.01424	0.03178	0.99939	
85.75858	165.13110	-174.18939	-1.76414	-0.77733	-4.28259	2.37479	0.99712	-0.07422	0.01582	0.07467	0.99677	-0.02969	-0.01357	0.03078	0.99943	
84.95462	164.66476	-176.08478	-1.80014	-0.64338	-4.24145	2.35977	0.99720	-0.07357	0.01352	0.07395	0.99680	-0.03050	-0.01123	0.03141	0.99944	
85.79416	163.83948	-176.58755	-1.78977	-0.70919	-4.21173	2.39201	0.99722	-0.07302	0.01463	0.07344	0.99684	-0.03024	-0.01238	0.03123	0.99944	
85.26242	163.95819	-178.08820	-1.67353	-0.62909	-4.18462	2.40162	0.99727	-0.07262	0.01308	0.07297	0.99693	-0.02833	-0.01098	0.02920	0.99951	
85.10358	164.23305	-179.17578	-1.56007	-0.61884	-4.15450	2.43227	0.99731	-0.07213	0.01274	0.07244	0.99702	-0.02637	-0.01080	0.02722	0.99957	
85.01334	164.90771	-179.72772	-1.34008	-0.61845	-4.23807	2.34817	0.99721	-0.07363	0.01249	0.07390	0.99701	-0.02253	-0.01079	0.02339	0.99967	
85.08954	163.59860	-179.62573	-1.43185	-0.64582	-4.23825	2.46201	0.99720	-0.07360	0.01308	0.07390	0.99697	-0.02409	-0.01127	0.02499	0.99962	
85.17276	163.15573	-179.14371	-1.44544	-0.66169	-4.24106	2.40772	0.99720	-0.07364	0.01338	0.07395	0.99697	-0.02430	-0.01155	0.02522	0.99962	
84.99652	163.57866	-178.42526	-1.42767	-0.67460	-4.24511	2.38898	0.99719	-0.07371	0.01358	0.07402	0.99697	-0.02398	-0.01177	0.02491	0.99962	
84.94437	163.62161	-177.76956	-1.46688	-0.70132	-4.24694	2.43585	0.99718	-0.07372	0.01410	0.07405	0.99695	-0.02462	-0.01224	0.02560	0.99960	
85.30640	163.15292	-176.17712	-1.66405	-0.75289	-4.16767	2.43046	0.99727	-0.07226	0.01521	0.07267	0.99696	-0.02801	-0.01314	0.02904	0.99949	
85.76950	164.23340	-174.31439	-1.51931	-0.86249	-4.26502	2.28434	0.99712	-0.07395	0.01698	0.07436	0.99691	-0.02532	-0.01505	0.02651	0.99954	
85.29761	164.72318	-173.75708	-1.56433	-0.84739	-4.30891	2.32082	0.99706	-0.07470	0.01679	0.07513	0.99683	-0.02611	-0.01479	0.02730	0.99952	
85.22116	163.38287	-172.70801	-1.78758	-0.84669	-4.36020	2.36607	0.99700	-0.07553	0.01710	0.07602	0.99666	-0.02998	-0.01478	0.03119	0.99940	
85.49796	163.40100	-172.02820	-1.88040	-0.87891	-4.36261	2.37487	0.99699	-0.07553	0.01778	0.07606	0.99660	-0.03155	-0.01534	0.03281	0.99934	
84.99243	163.47470	-172.38815	-1.82375	-0.82055	-4.45028	2.27538	0.99688	-0.07710	0.01674	0.07759	0.99652	-0.03062	-0.01432	0.03182	0.99939	
84.99103	163.58359	-172.38721	-1.86478	-0.80482	-4.46108	2.32466	0.99687	-0.07729	0.01653	0.07777	0.99648	-0.03135	-0.01405	0.03254	0.99937	
85.48410	163.43782	-172.86432	-1.85349	-0.84106	-4.44483	2.32753	0.99689	-0.07699	0.01713	0.07749	0.99651	-0.03111	-0.01468	0.03234	0.99937	
85.39844	163.19531	-173.43335	-1.84548	-0.79650	-4.43891	2.30433	0.99690	-0.07691	0.01634	0.07739	0.99652	-0.03103	-0.01390	0.03220	0.99938	
85.31903	162.58121	-174.46042	-1.84531	-0.75929	-4.43484	2.43239	0.99692	-0.07686	0.01570	0.07732	0.99652	-0.03108	-0.01325	0.03220	0.99939	
85.39691	162.01962	-175.02646	-1.93999	-0.72494	-4.23461	2.47791	0.99719	-0.07337	0.01511	0.07383	0.99673	-0.03283	-0.01265	0.03385	0.99935	
85.32297	162.44614	-175.82257	-1.76596	-0.71187	-4.19118	2.45647	0.99725	-0.07267	0.01464	0.07308	0.99688	-0.02983	-0.01242	0.03081	0.99945	
85.47589	162.65100	-176.13553	-1.72892	-0.71454	-4.19416	2.42981	0.99724	-0.07273	0.01464	0.07313	0.99690	-0.02918	-0.01247	0.03017	0.99947	
85.25772	164.16382	-176.59796	-1.48533	-0.69921	-4.16657	2.33531	0.99728	-0.07232	0.01405	0.07265	0.99704	-0.02497	-0.01220	0.02592	0.99959	
85.80981	164.17419	-176.28226	-1.36207	-0.78333	-4.20610	2.32337	0.99721	-0.07300	0.01537	0.07334	0.99705	-0.02270	-0.01367	0.02377	0.99962	
85.07828	164.31006	-176.76993	-1.36091	-0.71304	-4.19699	2.38871	0.99724	-0.07287	0.01415	0.07318	0.99706	-0.02278	-0.01244	0.02375	0.99964	
85.44513	164.28775	-176.10696	-1.37368	-0.76637	-4.20823	2.30324	0.99721	-0.07304	0.01509	0.07337	0.99704	-0.02293	-0.01338	0.02397	0.99962	
85.14749	164.72717	-176.12964	-1.41445	-0.74345	-4.15740	2.29616	0.99728	-0.07216	0.01473	0.07249	0.99709	-0.02368	-0.01298	0.02468	0.99961	
85.33093	165.80936	-175.61066	-1.28318	-0.79345	-4.26167	2.36847	0.99714	-0.07398	0.01547	0.07430	0.99701	-0.02130	-0.01385	0.02239	0.99965	
85.54431	164.86990	-174.95264	-1.58414	-0.80540	-4.16019	2.43201	0.99727	-0.07213	0.01602	0.07254	0.99701	-0.02655	-0.01406	0.02764	0.99952	
85.87482	165.10873	-174.49850	-1.59980	-0.85298	-4.18092	2.44901	0.99723	-0.07246	0.01688	0.07290	0.99698	-0.02676	-0.01489	0.02792	0.99950	
85.93146	165.58607	-174.11505	-1.64346	-0.85793	-4.21205	2.35243	0.99719	-0.07299	0.01703	0.07344	0.99692	-0.02750	-0.01497	0.02868	0.99948	
85.81815	164.69940	-174.03076	-1.77946	-0.84650	-4.23886	2.41192	0.99716	-0.07342	0.01702	0.07391	0.99682	-0.02988	-0.01477	0.03105	0.99941	
85.74335	165.42328	-173.97076	-1.74322	-0.83414	-4.27159	2.34400	0.99712	-0.07401	0.01678	0.07448	0.99679	-0.02925	-0.01456	0.03042	0.99943	
85.53629	165.54471	-174.39508	-1.79829	-0.80183	-4.29512	2.40036	0.99709	-0.07442	0.01630	0.07489	0.99673	-0.03025	-0.01399	0.03138	0.99941	
85.60556	165.38080	-174.48151	-1.85955	-0.78993	-4.30690	2.43743	0.99708	-0.07461	0.01618	0.07509	0.99668	-0.03132	-0.01379	0.03245	0.99938	
85.56833	164.93262	-174.67218	-1.92990	-0.76551	-4.27404	2.46352	0.99713	-0.07404	0.01583	0.07452	0.99669	-0.03259	-0.01336	0.03367	0.99934	
85.40793	164.85986	-174.94867	-1.96760	-0.72938	-4.26494	2.40600	0.99715	-0.07389	0.01524	0.07436	0.99668	-0.03329	-0.01273	0.03433	0.99933	
85.40323	164.89853	-175.24289	-1.94999	-0.71131	-4.23862	2.44365	0.99719	-0.07345	0.01489	0.07390	0.99672	-0.03302	-0.01241	0.03402	0.99934	
85.81866	165.69310	-175.07507	-1.79129	-0.75521	-4.21607	2.40623	0.99721	-0.07307	0.01544	0.07351	0.99684	-0.03021	-0.01318	0.03126	0.99942	
85.94968	165.39899	-175.17133	-1.83541	-0.75659	-4.20959	2.37043	0.99722	-0.07295	0.01551	0.07340	0.99682	-0.03097	-0.01320	0.03203	0.99940	
85.73724	165.01468	-175.33984	-1.82371	-0.73644	-4.18884	2.37847	0.99725	-0.07260	0.01514	0.07304	0.99685	-0.03080	-0.01285	0.03182	0.99941	
85.74081	165.70435	-175.47797	-1.65936	-0.74797	-4.15916	2.42087	0.99728	-0.07212	0.01511	0.07252	0.99698	-0.02793	-0.01305	0.02895	0.99950	
85.70810	165.46680	-175.57080	-1.66460	-0.75624	-4.12513	2.41124	0.99732	-0.07152	0.01525	0.07193	0.99702	-0.02802	-0.01320	0.02905	0.99949	
85.71048	165.33188	-175.82468	-1.62896	-0.75393	-4.10514	2.44692	0.99735	-0.07118	0.01515	0.07158	0.99706	-0.02741	-0.01316	0.02842	0.99951	
85.80316	165.54675	-175.33252	-1.52426	-0.78524	-4.08199	2.30952	0.99737	-0.07080	0.01556	0.07118	0.99714	-0.02556	-0.01370	0.02660	0.99955	
85.58682	166.20578	-175.55658	-1.33946	-0.78346	-4.19916	2.33936	0.99722	-0.07288	0.01534	0.07322	0.99707	-0.02231	-0.01367	0.02337	0.99963	
85.68890	166.12224	-175.41940	-1.32194	-0.79046	-4.19043	2.30375	0.99723	-0.07273	0.01544	0.07306	0.99708	-0.02200	-0.01380	0.02307	0.99964	
86.07510	166.17630	-174.91550	-1.31038	-0.82377	-4.18491	2.40272	0.99723	-0.07263	0.01600	0.07297	0.99710	-0.02176	-0.01438	0.02287	0.99964	
86.19968	165.96339	-174.81235	-1.33461	-0.84137	-4.19138	2.33770	0.99722	-0.07273	0.01634	0.07308	0.99708	-0.02216	-0.01468	0.02329	0.99962	
86.06833	165.67673	-174.67270	-1.37695	-0.80841	-4.21913	2.38690	0.99719	-0.07321	0.01583	0.07356	0.99703	-0.02293	-0.01411	0.02403	0.99961	
86.17578	165.11542	-174.55930	-1.46094	-0.81080	-4.24090	2.44976	0.99716	-0.07357	0.01599	0.07394	0.99696	-0.02438	-0.01415	0.02549	0.99957	
86.00858	165.26343	-174.72281	-1.50610	-0.77974	-4.24815	2.39581	0.99716	-0.07369	0.01551	0.07407	0.99693	-0.02520	-0.01361	0.02628	0.99956	
85.68127	165.42328	-175.20535	-1.52938	-0.72693	-4.26239	2.37392	0.99715	-0.07396	0.01463	0.07432	0.99690	-0.02567	-0.01269	0.02669	0.99956	
86.09314	164.01791	-175.02679	-1.70850	-0.76349	-4.29841	2.46081	0.99710	-0.07452	0.01552	0.07494	0.99677	-0.02873	-0.01333	0.02981	0.99947	
85.64166	164.06769	-175.44223	-1.74750	-0.70316	-4.26025	2.39516	0.99716	-0.07388	0.01450	0.07428	0.99680	-0.02950	-0.01227	0.03049	0.99946	
85.83151	162.57071	-175.45557	-2.01035	-0.70243	-4.25488	2.39000	0.99717	-0.07372	0.01482	0.07419	0.99666	-0.03407	-0.01226	0.03508	0.99931	
86.31409	162.57306	-175.21411	-2.04966	-0.74632	-4.20839	2.32661	0.99722	-0.07287	0.01561	0.07338	0.99670	-0.03471	-0.01303	0.03576	0.99928	
86.19907	163.56650	-175.59268	-2.03027	-0.72330	-4.19343	2.30657	0.99724	-0.07263	0.01517	0.07312	0.99673	-0.03441	-0.01262	0.03542	0.99929	
85.94958	163.00177	-176.24496	-2.05156	-0.70221	-4.19889	2.36622	0.99724	-0.07273	0.01484	0.07321	0.99671	-0.03481	-0.01226	0.03580	0.99928	
86.03131	163.12508	-176.20886	-2.01473	-0.72099	-4.19589	2.35710	0.99724	-0.07268	0.01511	0.07316	0.99674	-0.03414	-0.01258	0.03515	0.99930	
86.16516	162.75137	-176.11118	-2.06201	-0.73541	-4.11052	2.38966	0.99735	-0.07117	0.01537	0.07167	0.99681	-0.03497	-0.01283	0.03598	0.99927	
86.21143	162.77841	-175.85532	-2.03644	-0.74061	-4.12880	2.33922	0.99732	-0.07150	0.01544	0.07199	0.99681	-0.03451	-0.01293	0.03553	0.99928	
86.09119	162.74741	-175.98639	-1.95108	-0.74790	-4.14284	2.35566	0.99730	-0.07176	0.01547	0.07224	0.99684	-0.03301	-0.01305	0.03404	0.99934	
